customer_id,nida,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,fraud_bool
cust_1118,nida_2118,0.53,0.384,86,71,20,58,65,type_2,14881,7917,5480,1510,25,emp_status_4,129,free,house_5,1,22,0,497,0,INTERNET,19,Windows,1,2,0,5,0
cust_1119,nida_2119,0.005,0.432,190,239,20,20,107,type_3,23073,7096,5917,1248,7,emp_status_7,7,free,house_6,1,11,0,644,0,INTERNET,81,Other,1,3,1,5,0
cust_1120,nida_2120,0.214,0.979,151,152,40,41,20,type_5,1792,1795,2954,1128,31,emp_status_3,301,free,house_1,1,19,0,304,1,INTERNET,86,Other,1,1,0,6,0
cust_1121,nida_2121,0.291,0.089,309,235,60,68,100,type_4,1260,9018,6465,998,31,emp_status_2,327,paid,house_6,1,-1,1,1861,0,MOBILE,5,Other,0,3,0,2,0
cust_1122,nida_2122,0.211,0.922,135,379,20,16,76,type_1,22900,4029,5941,697,0,emp_status_6,-49,paid,house_2,1,2,0,1082,0,MOBILE,74,X11,1,0,0,5,0
cust_1123,nida_2123,0.28,0.48,271,3,20,67,89,type_4,18215,5106,5531,1088,2,emp_status_2,272,free,house_1,1,1,0,1522,1,INTERNET,47,X11,1,2,1,11,1
cust_1124,nida_2124,0.184,0.624,147,219,50,6,40,type_2,11409,4016,3968,2380,0,emp_status_7,53,free,house_3,1,21,0,1291,0,INTERNET,37,Other,0,3,1,1,0
cust_1125,nida_2125,0.263,0.83,186,308,60,39,18,type_4,17692,6661,3616,2419,14,emp_status_4,-136,free,house_7,1,14,0,737,0,INTERNET,73,X11,1,2,1,8,0
cust_1126,nida_2126,0.42,0.36,139,84,60,39,46,type_3,6278,8135,6677,1230,19,emp_status_3,215,free,house_7,1,11,0,872,0,MOBILE,95,Linux,0,3,1,1,0
cust_1127,nida_2127,0.278,0.43,129,175,50,42,16,type_5,20561,6385,6630,685,2,emp_status_7,163,paid,house_2,1,29,0,1843,1,INTERNET,47,X11,0,2,0,7,0
cust_1128,nida_2128,0.624,0.41,2,257,60,72,75,type_4,7645,1508,5512,927,14,emp_status_4,-156,paid,house_2,1,22,0,1000,0,INTERNET,87,Other,1,0,1,6,0
cust_1129,nida_2129,0.275,0.375,261,218,30,50,104,type_4,9154,9325,6589,1842,36,emp_status_4,170,free,house_4,1,13,0,1016,1,MOBILE,101,Macintosh,1,1,1,8,1
cust_1130,nida_2130,0.231,0.926,24,36,40,72,68,type_5,1394,6793,5432,1732,20,emp_status_2,-167,free,house_5,1,3,1,1819,0,MOBILE,32,Other,1,1,1,5,0
cust_1131,nida_2131,0.75,0.829,22,140,50,22,72,type_3,5453,8049,6029,739,41,emp_status_7,-90,free,house_2,0,20,0,1264,0,INTERNET,73,Macintosh,1,3,1,11,0
cust_1132,nida_2132,0.488,0.109,264,396,20,31,99,type_1,23112,2250,6128,270,38,emp_status_3,368,paid,house_7,1,20,0,1423,0,MOBILE,14,X11,1,0,1,6,0
cust_1133,nida_2133,0.386,0.108,227,233,60,30,91,type_4,21290,4421,6089,1972,22,emp_status_2,162,free,house_1,1,9,1,1771,0,MOBILE,94,X11,0,2,1,4,0
cust_1134,nida_2134,0.068,0.428,267,201,30,16,4,type_2,5168,6856,5165,710,39,emp_status_4,-173,paid,house_3,0,22,1,1167,0,INTERNET,13,Macintosh,1,0,0,10,0
cust_1135,nida_2135,0.58,0.099,123,327,30,57,37,type_3,11374,8794,3152,324,34,emp_status_5,-154,paid,house_1,1,8,0,1062,0,INTERNET,38,Other,0,0,1,10,0
cust_1136,nida_2136,0.422,0.619,170,292,40,34,9,type_3,1913,4048,4040,989,17,emp_status_1,20,free,house_7,1,9,0,1598,0,INTERNET,77,Windows,1,3,0,1,0
cust_1137,nida_2137,0.108,0.144,232,170,30,29,23,type_4,13210,9442,2899,1550,16,emp_status_7,321,free,house_1,1,27,0,1629,0,MOBILE,5,Windows,1,1,0,11,0
cust_1138,nida_2138,0.374,0.522,293,123,60,63,106,type_5,4780,1480,6624,797,30,emp_status_6,96,free,house_3,1,20,0,1457,0,INTERNET,99,Other,1,0,1,7,0
cust_1139,nida_2139,0.137,0.007,273,324,60,52,106,type_4,6583,4954,5663,1869,25,emp_status_4,274,paid,house_6,1,31,1,1731,0,INTERNET,38,X11,1,3,0,2,0
cust_1140,nida_2140,0.533,0.317,74,63,30,50,92,type_4,17619,2473,5396,1092,21,emp_status_6,-70,free,house_4,0,6,0,441,0,MOBILE,64,Macintosh,0,2,0,1,0
cust_1141,nida_2141,0.55,0.677,306,279,60,36,53,type_5,3095,5811,6917,211,35,emp_status_3,201,free,house_7,1,30,1,1142,0,INTERNET,68,Macintosh,1,1,0,1,0
cust_1142,nida_2142,0.453,0.484,212,270,60,5,82,type_2,18545,5863,6047,1581,34,emp_status_7,23,paid,house_5,1,21,1,1562,0,MOBILE,98,Other,1,1,0,1,0
cust_1143,nida_2143,0.186,0.978,374,242,20,33,56,type_5,16323,2049,4821,1443,10,emp_status_5,-175,paid,house_7,1,3,0,219,0,MOBILE,101,Other,1,2,1,2,0
cust_1144,nida_2144,0.439,0.874,156,13,50,55,35,type_4,15694,5897,4898,47,26,emp_status_6,-56,paid,house_2,1,29,0,1887,0,MOBILE,100,Linux,0,0,0,12,0
cust_1145,nida_2145,0.088,0.359,300,224,60,24,14,type_1,17832,4558,3269,230,33,emp_status_7,-28,free,house_5,0,27,0,1093,0,INTERNET,90,Macintosh,1,1,1,1,1
cust_1146,nida_2146,0.303,0.045,202,129,60,12,93,type_5,22312,2335,5824,578,17,emp_status_6,-25,paid,house_4,1,4,1,1394,0,MOBILE,20,Linux,1,0,1,4,0
cust_1147,nida_2147,0.227,0.846,147,193,40,62,91,type_2,8859,6057,3161,1112,26,emp_status_3,129,paid,house_6,1,23,0,1439,1,INTERNET,99,X11,0,3,0,12,0
cust_1148,nida_2148,0.221,0.911,73,291,50,65,68,type_5,6988,8428,3583,1754,3,emp_status_4,298,paid,house_3,1,23,0,1040,0,INTERNET,57,Macintosh,1,2,0,10,0
cust_1149,nida_2149,0.093,0.821,378,207,50,4,91,type_5,18492,8445,3956,2099,16,emp_status_4,187,paid,house_5,1,29,0,943,0,MOBILE,3,Other,0,1,0,10,0
cust_1150,nida_2150,0.292,0.128,227,379,50,74,94,type_3,19056,5142,4996,421,5,emp_status_1,-106,paid,house_7,1,12,0,1239,0,MOBILE,16,Other,1,2,0,11,0
cust_1151,nida_2151,0.129,0.998,302,111,30,10,71,type_3,13922,1866,4074,610,41,emp_status_3,-144,free,house_1,0,15,0,1506,0,INTERNET,9,X11,0,1,1,7,0
cust_1152,nida_2152,0.193,0.259,60,242,20,77,35,type_4,23976,4014,3696,445,10,emp_status_5,-20,paid,house_2,1,14,0,500,0,INTERNET,6,Windows,1,2,0,10,0
cust_1153,nida_2153,0.384,0.724,56,164,20,43,51,type_4,17688,3309,7025,960,4,emp_status_1,153,paid,house_2,1,26,0,364,0,INTERNET,18,Linux,1,3,0,3,0
cust_1154,nida_2154,0.29,0.908,272,189,40,68,85,type_5,11368,7235,5193,130,17,emp_status_7,210,paid,house_6,1,7,1,980,0,INTERNET,73,Other,1,3,1,9,0
cust_1155,nida_2155,0.197,0.236,106,255,50,1,14,type_1,16762,1868,3429,1671,24,emp_status_3,-18,free,house_4,1,0,0,1914,0,MOBILE,57,Macintosh,1,0,1,2,1
cust_1156,nida_2156,0.132,0.908,185,325,50,39,16,type_4,376,8375,5065,2421,9,emp_status_4,362,free,house_4,1,2,0,1481,0,INTERNET,89,Macintosh,1,3,1,2,0
cust_1157,nida_2157,0.346,0.309,227,216,60,36,17,type_5,18792,8590,5530,2434,40,emp_status_1,50,paid,house_3,1,18,0,1811,0,INTERNET,91,Macintosh,1,2,1,7,0
cust_1158,nida_2158,0.36,0.976,46,357,30,48,42,type_5,21660,7629,5977,335,15,emp_status_4,75,paid,house_4,1,4,1,1840,0,MOBILE,23,X11,1,2,0,9,0
cust_1159,nida_2159,0.17,0.281,317,273,30,74,0,type_5,6012,1380,3720,1140,9,emp_status_2,190,paid,house_5,1,-1,0,552,0,INTERNET,56,Windows,1,3,0,6,0
cust_1160,nida_2160,0.207,0.953,266,50,40,35,56,type_5,13986,3015,3319,1024,9,emp_status_2,85,paid,house_2,1,1,0,1310,1,INTERNET,17,Linux,1,2,1,11,0
cust_1161,nida_2161,0.298,0.054,213,372,20,74,8,type_5,9176,4150,5459,1652,35,emp_status_1,361,free,house_3,1,1,0,1220,0,MOBILE,0,Macintosh,0,2,0,1,0
cust_1162,nida_2162,0.129,0.709,288,156,50,72,74,type_3,4142,7892,6506,537,20,emp_status_1,-134,free,house_7,1,31,0,1749,0,INTERNET,104,Macintosh,1,2,1,6,0
cust_1163,nida_2163,0.326,0.532,252,361,40,69,44,type_2,14628,9449,5308,495,13,emp_status_3,354,free,house_4,1,13,0,1070,0,INTERNET,101,Other,1,0,0,4,0
cust_1164,nida_2164,0.112,0.478,356,53,30,33,80,type_2,2394,9425,3981,507,7,emp_status_7,-161,paid,house_1,1,2,0,958,0,MOBILE,106,Windows,1,0,1,5,0
cust_1165,nida_2165,0.144,0.223,85,12,30,57,17,type_5,2327,5019,3429,680,0,emp_status_5,-72,paid,house_2,1,13,1,1077,0,INTERNET,56,Other,1,1,1,4,0
cust_1166,nida_2166,0.007,0.706,179,267,30,36,36,type_4,13685,3018,5785,780,15,emp_status_5,26,free,house_3,1,5,0,952,0,MOBILE,64,X11,1,2,1,3,0
cust_1167,nida_2167,0.139,0.191,23,338,50,59,35,type_1,8546,2045,5683,759,25,emp_status_2,-118,free,house_2,1,2,0,1065,0,MOBILE,5,X11,0,0,0,2,0
cust_1168,nida_2168,0.047,0.553,220,88,50,11,89,type_5,15987,8612,3092,127,41,emp_status_2,-129,paid,house_5,1,1,0,1232,0,MOBILE,49,Linux,1,3,0,2,0
cust_1169,nida_2169,0.201,0.253,47,25,50,31,76,type_1,1545,5904,6893,1292,5,emp_status_2,100,free,house_6,1,21,1,1686,0,INTERNET,93,X11,1,2,0,10,0
cust_1170,nida_2170,0.172,0.956,332,87,60,3,43,type_3,1149,5901,3962,2193,38,emp_status_4,235,free,house_4,1,12,0,1759,0,INTERNET,31,Linux,1,2,0,11,0
cust_1171,nida_2171,0.052,0.029,173,391,20,32,32,type_2,18546,1966,2900,965,1,emp_status_5,1,free,house_6,1,4,1,1847,0,INTERNET,73,Other,1,1,0,4,0
cust_1172,nida_2172,0.27,0.2,309,39,30,42,0,type_3,984,9308,2947,559,8,emp_status_1,-63,free,house_7,0,31,0,1520,0,INTERNET,102,Macintosh,0,3,1,3,0
cust_1173,nida_2173,0.528,0.242,272,302,30,8,42,type_4,18304,5277,6461,1222,4,emp_status_2,119,free,house_4,1,7,0,1440,0,INTERNET,102,Macintosh,1,3,1,11,0
cust_1174,nida_2174,0.668,0.414,33,266,60,50,95,type_4,7798,6879,6900,923,39,emp_status_6,261,paid,house_4,1,10,0,427,0,INTERNET,11,Windows,0,2,1,12,0
cust_1175,nida_2175,0.061,0.233,215,136,30,19,81,type_5,21816,4670,6747,1627,4,emp_status_3,89,paid,house_7,1,29,0,1255,0,INTERNET,8,X11,0,0,1,6,0
cust_1176,nida_2176,0.309,0.491,207,4,30,38,25,type_4,13581,6879,6796,2450,7,emp_status_7,-15,paid,house_1,1,1,0,630,0,MOBILE,57,Windows,0,1,1,10,0
cust_1177,nida_2177,0.353,0.872,158,240,50,22,46,type_4,15566,5567,6476,2389,4,emp_status_1,327,paid,house_5,1,11,1,988,0,INTERNET,36,Windows,1,1,1,3,0
cust_1178,nida_2178,0.404,0.712,5,160,50,40,92,type_3,19583,3112,4508,1071,4,emp_status_7,-141,free,house_1,0,11,1,369,0,MOBILE,18,Macintosh,1,1,1,3,0
cust_1179,nida_2179,0.214,0.58,267,178,20,43,5,type_1,18540,2817,6334,540,16,emp_status_1,281,paid,house_7,1,19,0,1454,0,INTERNET,83,X11,1,2,1,4,0
cust_1180,nida_2180,0.341,0.089,124,295,30,34,25,type_2,19516,8489,3897,1199,8,emp_status_1,194,free,house_5,0,26,0,269,0,MOBILE,12,Macintosh,1,1,0,5,0
cust_1181,nida_2181,0.412,0.694,366,4,40,22,83,type_4,14814,1796,4947,510,33,emp_status_5,309,free,house_5,1,12,0,1334,0,MOBILE,86,Windows,1,0,0,11,0
cust_1182,nida_2182,0.572,0.166,323,384,30,57,69,type_4,23454,6912,7000,2066,32,emp_status_2,95,paid,house_7,0,16,0,1312,0,INTERNET,38,X11,1,3,0,9,0
cust_1183,nida_2183,0.293,0.786,354,269,30,47,87,type_3,19270,2746,5895,354,21,emp_status_3,2,paid,house_5,1,17,0,201,0,INTERNET,5,Macintosh,1,0,0,11,0
cust_1184,nida_2184,0.039,0.25,88,399,20,57,100,type_2,1122,7234,5208,344,20,emp_status_7,303,paid,house_4,1,17,0,1279,0,MOBILE,67,Linux,1,1,0,5,0
cust_1185,nida_2185,0.223,0.417,40,270,40,56,16,type_3,23338,3105,4786,1083,42,emp_status_4,-18,paid,house_7,1,31,1,869,0,INTERNET,4,Linux,1,3,1,1,0
cust_1186,nida_2186,0.34,0.35,363,154,30,38,31,type_1,12625,2410,3829,1790,14,emp_status_3,27,free,house_4,1,18,1,470,0,INTERNET,38,Other,1,1,1,9,0
cust_1187,nida_2187,0.184,0.859,157,83,40,27,31,type_3,3125,4254,3483,2276,0,emp_status_3,101,free,house_4,1,27,0,1497,0,INTERNET,51,Other,1,1,1,2,0
cust_1188,nida_2188,0.389,0.127,200,198,50,63,94,type_2,7946,5413,5678,146,6,emp_status_6,-34,free,house_1,1,6,0,743,1,INTERNET,97,X11,1,2,1,4,1
cust_1189,nida_2189,0.085,0.566,364,8,50,61,23,type_2,19257,8957,5986,2379,22,emp_status_3,343,paid,house_3,1,23,0,469,0,INTERNET,7,Other,0,3,0,10,0
cust_1190,nida_2190,0.643,0.142,280,136,40,61,12,type_4,3176,7524,3485,2480,5,emp_status_4,335,paid,house_6,1,15,0,389,0,INTERNET,104,X11,1,1,0,6,0
cust_1191,nida_2191,0.18,0.705,330,240,30,25,36,type_1,4502,2340,6611,398,19,emp_status_3,-61,free,house_7,0,-1,1,921,1,MOBILE,63,Windows,0,1,0,9,1
cust_1192,nida_2192,0.099,0.905,286,392,40,50,36,type_5,23978,9231,4787,1723,25,emp_status_6,215,free,house_7,1,28,1,1706,0,INTERNET,101,Linux,1,2,0,2,0
cust_1193,nida_2193,0.132,0.435,89,199,40,49,2,type_4,4890,2142,4376,1434,41,emp_status_3,166,paid,house_7,1,26,0,1531,0,MOBILE,18,X11,1,3,1,9,0
cust_1194,nida_2194,0.487,0.488,123,154,50,35,106,type_3,2220,1601,3845,586,11,emp_status_7,196,paid,house_5,1,31,0,221,0,INTERNET,4,Windows,1,1,1,9,0
cust_1195,nida_2195,0.142,0.927,124,406,40,25,60,type_3,805,4973,4725,1294,12,emp_status_2,192,free,house_7,1,11,0,213,0,MOBILE,94,Linux,1,1,1,1,0
cust_1196,nida_2196,0.32,0.521,50,273,60,32,80,type_2,16814,3045,5578,2393,12,emp_status_6,38,free,house_7,1,22,0,1709,0,INTERNET,75,Macintosh,1,0,1,12,0
cust_1197,nida_2197,0.583,0.488,101,223,60,67,8,type_2,20235,7605,2874,1542,1,emp_status_2,334,free,house_1,1,20,0,1941,0,MOBILE,37,Windows,1,0,1,12,0
cust_1198,nida_2198,0.128,0.578,359,66,50,72,33,type_2,8296,7561,4853,1804,31,emp_status_2,150,paid,house_4,1,11,0,1769,0,INTERNET,102,Macintosh,1,0,1,11,0
cust_1199,nida_2199,0.511,0.689,185,182,30,7,97,type_5,229,8157,4697,2035,30,emp_status_1,-140,free,house_6,1,10,0,1687,0,MOBILE,19,Other,1,2,0,6,0
cust_1200,nida_2200,0.409,0.107,203,193,30,65,102,type_5,17311,1685,4044,1427,10,emp_status_6,203,free,house_4,1,5,0,767,0,INTERNET,35,X11,0,0,1,12,0
cust_1201,nida_2201,0.041,0.821,12,40,50,22,21,type_4,14423,1532,5313,737,36,emp_status_3,335,paid,house_3,0,27,0,1975,0,INTERNET,10,Linux,1,0,0,6,0
cust_1202,nida_2202,0.438,0.436,102,394,30,69,87,type_5,5032,5074,3018,1777,3,emp_status_7,147,free,house_4,1,27,0,1656,0,INTERNET,68,Other,1,1,1,9,0
cust_1203,nida_2203,0.444,0.072,115,400,20,54,63,type_2,2092,2925,4106,379,33,emp_status_7,192,free,house_5,1,24,0,774,0,MOBILE,13,Windows,1,2,0,6,0
cust_1204,nida_2204,0.036,0.786,302,149,60,42,80,type_4,14775,7943,3921,2468,15,emp_status_7,47,free,house_2,1,25,0,1623,0,INTERNET,19,Other,0,3,0,2,0
cust_1205,nida_2205,0.26,0.377,91,82,20,20,77,type_4,12123,1825,6002,1203,30,emp_status_5,-77,paid,house_7,1,22,0,791,0,MOBILE,83,Macintosh,1,1,0,8,0
cust_1206,nida_2206,0.288,0.1,142,132,20,21,23,type_1,13829,1391,6627,1661,24,emp_status_5,-102,paid,house_6,1,29,0,751,0,INTERNET,90,Macintosh,0,1,0,1,0
cust_1207,nida_2207,0.209,0.634,108,307,20,8,94,type_5,5739,2908,4194,1306,38,emp_status_5,260,free,house_7,1,5,1,1005,0,INTERNET,98,X11,1,2,1,5,0
cust_1208,nida_2208,0.185,0.88,161,352,50,33,51,type_3,6835,5622,5177,2465,7,emp_status_7,191,paid,house_4,1,15,0,1113,0,MOBILE,79,Other,1,2,0,10,0
cust_1209,nida_2209,0.072,0.888,51,296,20,58,82,type_3,6395,6205,3539,355,7,emp_status_4,-114,free,house_3,1,31,0,478,0,INTERNET,44,Linux,1,1,1,3,0
cust_1210,nida_2210,0.348,0.958,1,28,40,25,15,type_1,3210,9179,6421,15,33,emp_status_7,-78,free,house_6,0,16,0,967,0,INTERNET,69,Macintosh,1,1,1,11,0
cust_1211,nida_2211,0.009,0.868,66,7,30,0,55,type_2,13223,5454,4331,314,14,emp_status_2,48,paid,house_2,1,3,0,1333,0,INTERNET,85,Windows,1,1,0,6,0
cust_1212,nida_2212,0.271,0.002,244,168,50,4,73,type_1,18251,4042,3641,1039,4,emp_status_2,-102,free,house_6,1,-1,0,247,0,INTERNET,107,Other,0,2,0,12,0
cust_1213,nida_2213,0.206,0.38,136,288,40,40,75,type_2,5892,6657,6814,1486,18,emp_status_7,7,paid,house_7,1,5,1,943,0,INTERNET,84,Linux,0,1,1,5,0
cust_1214,nida_2214,0.235,0.819,306,166,40,62,87,type_5,20323,9216,3934,693,9,emp_status_2,116,paid,house_7,1,1,0,1305,0,INTERNET,8,Linux,1,1,1,12,0
cust_1215,nida_2215,0.37,0.366,350,342,60,21,18,type_5,1989,4708,3135,68,8,emp_status_6,-120,free,house_5,1,10,1,885,0,INTERNET,80,Linux,1,3,1,12,0
cust_1216,nida_2216,0.207,0.602,285,143,60,67,23,type_4,20724,2927,4450,410,28,emp_status_4,72,free,house_5,1,13,1,824,0,INTERNET,64,Linux,1,0,0,10,0
cust_1217,nida_2217,0.332,0.606,64,226,40,47,40,type_4,22602,8962,4107,918,39,emp_status_3,292,paid,house_5,1,2,1,1501,0,INTERNET,74,Macintosh,0,0,1,4,0
cust_1218,nida_2218,0.244,0.365,345,304,60,65,43,type_4,8016,4507,3808,739,36,emp_status_1,-37,paid,house_3,1,31,0,580,0,INTERNET,107,X11,1,0,0,3,0
cust_1219,nida_2219,0.183,0.904,323,74,30,15,29,type_4,8798,9373,5155,1490,18,emp_status_7,182,free,house_2,1,14,0,509,0,INTERNET,37,Other,1,0,0,1,0
cust_1220,nida_2220,0.265,0.503,153,221,30,52,63,type_3,14010,6442,6020,2486,12,emp_status_7,376,paid,house_5,1,27,0,751,0,INTERNET,20,Macintosh,1,0,0,8,0
cust_1221,nida_2221,0.371,0.465,85,175,60,64,50,type_4,13897,4701,4770,272,39,emp_status_6,231,free,house_7,1,4,0,741,0,MOBILE,105,X11,1,1,0,11,0
cust_1222,nida_2222,0.339,0.998,31,187,20,78,78,type_4,1735,8092,6650,458,15,emp_status_2,297,free,house_4,1,21,0,966,0,INTERNET,84,Linux,0,1,0,5,0
cust_1223,nida_2223,0.016,0.494,66,300,40,63,90,type_4,3745,2398,5164,819,29,emp_status_3,269,paid,house_2,0,11,1,1463,1,MOBILE,40,Windows,1,3,0,8,0
cust_1224,nida_2224,0.37,0.178,185,44,30,67,19,type_2,12332,4105,5919,1196,4,emp_status_5,55,free,house_5,1,-1,1,1406,1,INTERNET,84,Linux,1,2,1,9,1
cust_1225,nida_2225,0.309,0.513,190,380,60,62,28,type_4,18398,2521,3660,860,32,emp_status_7,123,paid,house_2,1,10,0,383,0,INTERNET,4,X11,0,3,1,8,0
cust_1226,nida_2226,0.034,0.814,211,15,60,61,1,type_1,7504,2142,3317,1973,18,emp_status_1,249,free,house_6,1,25,0,1777,0,INTERNET,50,X11,1,2,1,6,0
cust_1227,nida_2227,0.408,0.777,86,64,30,70,96,type_4,3114,2481,4636,1544,18,emp_status_5,-16,free,house_4,1,23,0,665,0,INTERNET,35,Windows,0,2,0,10,0
cust_1228,nida_2228,0.287,0.789,349,358,30,44,68,type_4,8488,7161,6336,794,16,emp_status_7,224,free,house_1,1,20,0,838,1,INTERNET,82,Macintosh,1,3,1,8,1
cust_1229,nida_2229,0.627,0.708,106,259,20,51,41,type_3,3534,3212,4975,804,23,emp_status_3,201,free,house_5,1,16,0,1660,0,MOBILE,4,Windows,0,1,0,5,0
cust_1230,nida_2230,0.13,0.254,238,121,60,73,27,type_4,12097,1596,4729,1095,27,emp_status_3,80,free,house_4,1,14,1,793,0,INTERNET,71,Linux,1,3,1,9,0
cust_1231,nida_2231,0.368,0.862,214,229,60,64,1,type_2,11858,5000,4389,1890,41,emp_status_5,317,free,house_3,1,27,1,1456,0,INTERNET,27,Other,1,0,1,6,0
cust_1232,nida_2232,0.207,0.893,175,123,50,1,56,type_5,24333,4141,5942,839,36,emp_status_6,312,paid,house_6,0,28,1,903,1,INTERNET,99,Macintosh,1,3,1,2,1
cust_1233,nida_2233,0.502,0.194,51,110,20,48,31,type_4,20987,7891,6786,602,21,emp_status_1,5,paid,house_5,1,28,0,200,0,MOBILE,67,Other,1,1,1,7,0
cust_1234,nida_2234,0.257,0.13,328,270,30,21,73,type_4,22276,8342,3005,1432,38,emp_status_5,349,free,house_1,1,18,0,1728,0,INTERNET,49,Other,1,1,0,1,0
cust_1235,nida_2235,0.604,0.976,47,79,30,28,43,type_4,13278,6506,3370,1833,15,emp_status_5,-77,paid,house_6,1,20,1,1207,0,INTERNET,75,Macintosh,1,2,1,10,0
cust_1236,nida_2236,0.078,0.868,367,244,40,34,67,type_3,17578,5414,6898,366,34,emp_status_6,181,paid,house_4,1,2,1,561,1,INTERNET,25,Linux,0,2,0,12,0
cust_1237,nida_2237,0.296,0.893,112,345,30,75,30,type_5,13137,1712,4854,255,26,emp_status_5,54,paid,house_6,1,29,1,918,1,MOBILE,85,X11,1,3,0,1,0
cust_1238,nida_2238,0.368,0.886,93,389,60,23,80,type_3,22263,4179,5450,2487,11,emp_status_1,-171,paid,house_4,1,12,0,1932,0,INTERNET,35,Linux,1,2,0,12,0
cust_1239,nida_2239,0.393,0.542,23,390,30,29,82,type_3,23460,8050,4147,1358,27,emp_status_4,-87,paid,house_2,1,6,1,482,1,INTERNET,44,X11,1,3,0,8,1
cust_1240,nida_2240,0.529,0.646,130,326,60,41,50,type_3,18209,8412,4801,2482,0,emp_status_1,-113,free,house_5,1,3,0,1752,0,MOBILE,96,X11,1,2,1,12,0
cust_1241,nida_2241,0.31,0.545,177,213,60,70,62,type_2,22207,2378,4857,689,38,emp_status_6,-89,free,house_1,1,6,1,1030,0,INTERNET,23,Macintosh,0,1,1,5,0
cust_1242,nida_2242,0.057,0.051,143,350,20,49,101,type_5,2466,3162,6729,307,17,emp_status_5,-144,free,house_3,1,9,1,368,0,MOBILE,35,Macintosh,1,2,0,11,0
cust_1243,nida_2243,0.156,0.746,362,233,30,70,38,type_2,22317,5796,6660,2035,22,emp_status_2,-105,free,house_2,1,27,0,1088,0,MOBILE,21,Windows,0,0,1,10,0
cust_1244,nida_2244,0.095,0.505,196,365,20,59,90,type_2,1533,4304,6100,1696,21,emp_status_2,379,free,house_5,0,19,1,1409,0,INTERNET,90,Other,1,1,1,9,0
cust_1245,nida_2245,0.659,0.648,323,80,60,29,11,type_5,10964,6484,6924,408,3,emp_status_3,76,paid,house_1,1,11,0,321,0,INTERNET,24,Other,1,0,0,12,0
cust_1246,nida_2246,0.235,0.503,82,292,30,11,88,type_2,10339,9027,5215,825,10,emp_status_4,-70,paid,house_2,1,17,1,640,0,MOBILE,74,Other,0,1,0,6,0
cust_1247,nida_2247,0.202,0.492,155,308,30,48,78,type_5,9212,9329,4583,1191,17,emp_status_7,337,free,house_1,0,1,0,1959,0,INTERNET,50,Other,1,3,1,1,0
cust_1248,nida_2248,0.341,0.172,83,74,20,45,87,type_4,966,2619,6138,2134,6,emp_status_7,-41,free,house_6,1,17,0,838,1,INTERNET,101,Windows,1,1,1,6,1
cust_1249,nida_2249,0.371,0.279,251,13,20,42,72,type_3,550,9290,4509,2050,20,emp_status_6,232,paid,house_1,1,30,0,1901,0,MOBILE,1,X11,1,2,1,1,0
cust_1250,nida_2250,0.258,0.159,373,218,60,1,27,type_2,4567,8928,6441,2419,34,emp_status_3,-56,free,house_2,1,12,0,673,0,INTERNET,71,Windows,1,0,1,5,0
cust_1251,nida_2251,0.328,0.196,70,228,60,74,108,type_5,6247,8515,5752,1551,36,emp_status_7,301,free,house_2,1,5,1,1345,0,MOBILE,77,Macintosh,1,1,0,3,0
cust_1252,nida_2252,0.42,0.973,221,370,30,53,61,type_1,21796,8835,3808,97,29,emp_status_3,-83,paid,house_5,1,18,0,931,1,INTERNET,70,Linux,1,3,1,12,1
cust_1253,nida_2253,0.131,0.153,274,263,30,34,100,type_2,20887,3516,3190,1774,16,emp_status_2,328,free,house_2,1,30,1,1140,0,INTERNET,26,X11,0,0,1,10,0
cust_1254,nida_2254,0.328,0.269,281,262,50,51,82,type_2,19899,9120,4760,1545,32,emp_status_1,-170,free,house_7,1,29,1,859,0,INTERNET,88,X11,0,1,0,10,0
cust_1255,nida_2255,0.309,0.591,262,108,50,32,24,type_5,9524,8099,3440,320,15,emp_status_3,14,free,house_7,1,20,0,491,0,INTERNET,78,Windows,1,3,1,9,0
cust_1256,nida_2256,0.443,0.61,244,401,40,71,94,type_1,18106,9263,4126,533,14,emp_status_3,280,free,house_6,1,3,0,1137,0,MOBILE,32,Macintosh,1,1,0,1,0
cust_1257,nida_2257,0.452,0.154,339,305,60,50,101,type_1,19734,2934,6249,2414,12,emp_status_7,209,free,house_7,0,29,0,446,1,INTERNET,82,Macintosh,1,1,0,6,1
cust_1258,nida_2258,0.177,0.794,59,198,40,25,100,type_4,6968,9316,4084,1207,38,emp_status_4,101,paid,house_5,1,13,0,387,0,MOBILE,63,X11,1,0,1,3,0
cust_1259,nida_2259,0.066,0.785,257,224,40,61,57,type_2,14638,8494,5612,416,2,emp_status_7,271,free,house_1,1,15,0,1746,0,INTERNET,86,Windows,1,1,1,9,0
cust_1260,nida_2260,0.266,0.237,5,183,20,60,47,type_3,4233,7383,4632,1237,23,emp_status_2,-125,free,house_2,1,17,1,1507,0,INTERNET,27,Other,0,0,0,2,0
