customer_id,nida,age,married,education,dependents,employment_status,spouse_employment_status,monthly_income,residense_status,vehicle_ownership_status,vehicle_cat,credit_history_length_months,payment_history_score,total_outstanding_debt,credit_utilization_ratio,number_of_late_payments_36,active_loans,avg_monthly_balance,savings_account_balance,requested_amount,loan_purpose,previous_collateral_value,debt_to_income_ratio,risk_category_target
cust_1229,nida_2229,44,YES,Post-Graduate,0,Self-Employed,Employed,77834.41,Owned,YES,None,10,829,33195.5,0.14,8,4,32217.74,156927.23,97015.49,Education,186925.44,0.5,MEDIUM
cust_1230,nida_2230,29,NO,Post-Graduate,0,Unemployed,Employed,135681.81,Rented,YES,Motorcycle,101,636,48206.31,0.93,4,2,18167.86,135959.81,58214.38,Education,123149.4,0.1,LOW
cust_1231,nida_2231,24,YES,Graduate,1,Employed,Employed,47122.4,Owned,YES,Car,220,804,1628.08,0.74,7,2,18182.08,174660.53,31280.73,Business,185008.22,0.2,MEDIUM
cust_1232,nida_2232,29,YES,Graduate,1,Employed,Not Applicable,131179.71,Owned,NO,Motorcycle,118,517,26929.91,0.68,7,1,43644.67,39415.37,71209.46,Personal,76056.45,0.11,LOW
cust_1233,nida_2233,56,YES,Undergraduate,2,Employed,Employed,21989.47,Rented,YES,None,45,765,38416.77,0.17,4,3,68885.15,57114.9,21551.42,Education,175301.2,0.12,MEDIUM
cust_1234,nida_2234,52,NO,Graduate,1,Unemployed,Unemployed,54777.4,Owned,YES,Motorcycle,238,384,28854.59,0.82,6,2,22688.88,77312.94,73464.28,Home,9852.81,0.12,MEDIUM
cust_1235,nida_2235,41,YES,Graduate,3,Self-Employed,Not Applicable,42643.82,Owned,YES,Car,65,831,43289.46,0.73,2,2,67603.21,168319.68,40402.23,Home,177786.68,0.58,MEDIUM
cust_1236,nida_2236,42,NO,Graduate,1,Self-Employed,Employed,92208.66,Rented,YES,Motorcycle,63,582,6785.62,0.59,1,1,31584.05,186519.24,87995.78,Personal,170712.1,0.55,MEDIUM
cust_1237,nida_2237,41,YES,Graduate,4,Self-Employed,Employed,22915.65,Rented,NO,Motorcycle,206,542,19529.26,0.44,0,1,49298.96,127089.27,99234.31,Personal,220136.63,0.35,HIGH
cust_1238,nida_2238,56,YES,Undergraduate,3,Self-Employed,Unemployed,72098.24,Owned,YES,None,45,615,13664.3,0.12,4,1,71576.54,81375.56,86551.85,Education,63851.73,0.58,MEDIUM
cust_1239,nida_2239,34,YES,Graduate,0,Employed,Employed,149088.8,Rented,NO,Motorcycle,67,663,49800.45,0.8,7,0,68521.08,187072.52,88660.32,Personal,174476.87,0.23,LOW
cust_1240,nida_2240,26,YES,Undergraduate,0,Self-Employed,Not Applicable,129869.98,Rented,NO,Motorcycle,134,772,44080.96,0.38,6,0,63524.63,18362.03,34676.5,Business,196856.57,0.25,LOW
cust_1241,nida_2241,42,YES,Graduate,4,Employed,Unemployed,80541.35,Rented,YES,Car,111,715,12680.21,0.66,2,1,39420.1,175615.65,15590.28,Personal,198203.45,0.58,MEDIUM
cust_1242,nida_2242,63,YES,Graduate,1,Employed,Unemployed,98140.11,Rented,YES,Motorcycle,134,369,33303.46,0.28,0,0,37370.35,194201.43,52579.97,Personal,58899.72,0.36,MEDIUM
cust_1243,nida_2243,63,YES,Undergraduate,2,Self-Employed,Employed,134567.42,Owned,NO,Car,12,741,23229.88,0.56,5,0,65113.79,72631.33,84000.15,Business,86129.82,0.29,LOW
cust_1244,nida_2244,56,NO,Undergraduate,3,Unemployed,Not Applicable,143111.38,Rented,YES,Motorcycle,176,595,6958.14,0.08,8,3,67258.7,138134.39,41433.71,Personal,204120.13,0.16,LOW
cust_1245,nida_2245,54,YES,Post-Graduate,4,Self-Employed,Not Applicable,31030.64,Rented,NO,Car,131,328,31049.78,0.78,3,2,53347.49,62545.2,96597.8,Home,8842.88,0.45,HIGH
cust_1246,nida_2246,26,YES,Graduate,1,Employed,Employed,29651.75,Rented,NO,Motorcycle,104,698,46382.6,0.2,9,3,19866.09,105420.83,20227.63,Personal,117118.5,0.39,MEDIUM
cust_1247,nida_2247,42,YES,Graduate,3,Unemployed,Not Applicable,60760.45,Rented,YES,None,53,679,12533.02,0.21,7,3,20974.74,183603.97,58988.5,Education,137619.34,0.36,MEDIUM
cust_1248,nida_2248,63,NO,Undergraduate,4,Self-Employed,Not Applicable,42692.81,Owned,NO,None,110,380,8861.03,0.55,0,3,71269.87,7971.99,95775.31,Education,183942.63,0.35,HIGH
cust_1249,nida_2249,32,YES,Graduate,1,Employed,Employed,29056.65,Rented,YES,Car,227,348,10027.08,0.53,5,3,42700.54,3149.58,73298.61,Education,199908.77,0.55,HIGH
cust_1250,nida_2250,60,YES,Post-Graduate,1,Employed,Not Applicable,53160.36,Owned,NO,Car,141,678,21224.26,0.21,9,4,62705.61,98922.02,7643.69,Personal,170168.1,0.37,MEDIUM
cust_1251,nida_2251,36,YES,Undergraduate,0,Self-Employed,Not Applicable,145770.84,Rented,NO,Motorcycle,172,669,24853.31,0.24,7,3,20612.7,3702.59,26030.6,Home,139893.09,0.1,LOW
cust_1252,nida_2252,53,YES,Post-Graduate,3,Unemployed,Unemployed,80251.83,Owned,YES,Car,66,573,33120.94,0.11,5,4,62596.24,110816.42,15618.52,Personal,139574.04,0.38,MEDIUM
cust_1253,nida_2253,48,NO,Undergraduate,3,Self-Employed,Employed,101067.59,Owned,YES,None,97,431,26562.36,0.42,0,2,31297.58,96123.1,66671.18,Home,200968.07,0.31,MEDIUM
cust_1254,nida_2254,43,NO,Undergraduate,0,Self-Employed,Employed,46473.68,Owned,YES,None,106,335,23774.13,0.55,1,2,6114.56,79237.81,46863.49,Education,54613.94,0.45,HIGH
cust_1255,nida_2255,32,NO,Undergraduate,1,Self-Employed,Unemployed,54603.4,Owned,NO,Car,238,747,22946.18,0.49,1,2,9091.16,23086.32,36591.75,Business,16997.66,0.27,MEDIUM
cust_1256,nida_2256,60,YES,Graduate,1,Unemployed,Unemployed,39314.34,Rented,YES,Car,34,616,21855.4,0.8,4,0,74423.39,53068.74,32772.04,Home,121754.34,0.51,HIGH
cust_1257,nida_2257,34,NO,Graduate,0,Employed,Employed,72060.81,Rented,NO,None,112,840,24767.37,0.47,7,2,12374.08,137614.14,59043.51,Home,40967.18,0.51,MEDIUM
cust_1258,nida_2258,52,YES,Post-Graduate,3,Unemployed,Unemployed,147680.93,Rented,NO,None,167,349,24067.18,0.16,1,1,7080.75,197931.47,68865.35,Personal,147271.49,0.54,MEDIUM
cust_1259,nida_2259,38,YES,Undergraduate,2,Employed,Not Applicable,122394.73,Owned,YES,Motorcycle,109,572,29782.87,0.64,8,2,74072.99,131217.83,56969.52,Home,19008.96,0.44,MEDIUM
cust_1260,nida_2260,52,YES,Graduate,2,Employed,Unemployed,131520.09,Owned,YES,None,78,309,22560.11,0.43,0,2,58788.14,193190.05,22738.04,Education,159168.48,0.37,MEDIUM
cust_1261,nida_2261,56,NO,Post-Graduate,0,Self-Employed,Unemployed,88435.75,Rented,YES,Car,182,502,4581.5,0.7,9,3,16241.59,56412.75,56969.76,Personal,4819.08,0.17,MEDIUM
cust_1262,nida_2262,42,NO,Post-Graduate,4,Employed,Employed,82906.24,Rented,NO,None,150,573,49352.69,0.2,5,3,3833.78,148408.62,22749.66,Business,151956.14,0.23,MEDIUM
cust_1263,nida_2263,52,YES,Undergraduate,4,Employed,Unemployed,83936.67,Owned,YES,None,27,530,16909.45,0.14,6,2,72705.5,128782.09,55471.5,Personal,77293.72,0.57,MEDIUM
cust_1264,nida_2264,58,NO,Undergraduate,1,Self-Employed,Employed,48490.38,Owned,NO,Car,142,404,39219.77,0.84,2,1,57453.57,5356.58,44896.8,Home,153352.54,0.46,HIGH
cust_1265,nida_2265,53,YES,Post-Graduate,1,Self-Employed,Unemployed,82728.94,Rented,NO,Motorcycle,148,437,43806.5,0.41,4,0,33578.22,92016.86,9587.99,Business,137926.65,0.35,MEDIUM
cust_1266,nida_2266,62,YES,Post-Graduate,4,Self-Employed,Employed,75776.45,Owned,YES,Motorcycle,209,529,8934.36,0.1,8,0,17697.79,158543.61,10813.89,Home,119792.8,0.59,HIGH
cust_1267,nida_2267,24,NO,Post-Graduate,0,Unemployed,Not Applicable,124397.88,Owned,YES,Motorcycle,167,353,19254.48,0.51,2,0,35729.98,92838.69,45138.22,Education,212429.14,0.51,MEDIUM
cust_1268,nida_2268,63,NO,Graduate,0,Unemployed,Unemployed,40477.16,Owned,YES,Car,45,319,26681.01,0.9,3,0,47908.22,82749.76,27556.57,Business,188660.97,0.15,HIGH
cust_1269,nida_2269,49,YES,Graduate,0,Self-Employed,Not Applicable,109350.13,Rented,NO,Car,222,422,33908.38,0.36,6,0,16898.32,9977.22,30388.6,Home,235295.32,0.11,MEDIUM
cust_1270,nida_2270,53,YES,Undergraduate,3,Employed,Unemployed,139713.36,Rented,NO,Car,219,381,14796.94,0.55,9,0,1208.49,69728.91,8480.65,Education,94110.99,0.19,MEDIUM
cust_1271,nida_2271,37,NO,Post-Graduate,4,Self-Employed,Unemployed,75130.78,Owned,NO,None,93,746,48616.19,0.45,0,2,74258.94,38627.27,53794.21,Education,93313.84,0.39,MEDIUM
cust_1272,nida_2272,26,YES,Graduate,2,Employed,Not Applicable,47620.36,Owned,YES,Car,46,587,39911.95,0.91,5,0,4204.58,197130.35,26938.7,Education,195529.45,0.36,MEDIUM
cust_1273,nida_2273,32,YES,Post-Graduate,2,Self-Employed,Unemployed,35181.79,Rented,YES,Car,185,656,2948.56,0.16,3,1,23019.68,1489.3,61288.0,Business,168067.17,0.57,HIGH
cust_1274,nida_2274,45,NO,Undergraduate,1,Self-Employed,Unemployed,31152.92,Owned,YES,Car,61,704,43172.31,0.78,6,4,30734.15,134912.35,51402.25,Home,203400.05,0.34,MEDIUM
cust_1275,nida_2275,58,NO,Graduate,4,Employed,Employed,45802.55,Rented,YES,Motorcycle,89,499,30843.16,0.82,1,3,19193.11,70783.16,26322.47,Home,22438.65,0.55,HIGH
cust_1276,nida_2276,44,YES,Post-Graduate,2,Unemployed,Unemployed,138566.41,Owned,NO,Car,146,363,25470.72,0.37,9,4,59764.74,175197.65,16358.1,Education,233063.07,0.43,MEDIUM
cust_1277,nida_2277,47,NO,Post-Graduate,2,Self-Employed,Not Applicable,74339.33,Owned,NO,None,46,608,29241.66,0.75,1,3,5195.71,26590.29,79681.33,Business,186487.74,0.51,MEDIUM
cust_1278,nida_2278,46,YES,Post-Graduate,1,Unemployed,Employed,32508.02,Rented,YES,Car,203,332,8789.76,0.79,5,2,40838.89,191557.99,84847.34,Education,2229.36,0.38,HIGH
cust_1279,nida_2279,22,YES,Graduate,1,Employed,Unemployed,29544.47,Owned,NO,Car,167,372,35652.64,0.76,7,1,14740.5,16829.82,74260.45,Education,115743.12,0.2,HIGH
cust_1280,nida_2280,26,YES,Graduate,3,Self-Employed,Not Applicable,47728.87,Rented,NO,None,16,800,37692.74,0.77,1,2,39446.19,137720.91,68933.93,Personal,229753.45,0.38,MEDIUM
cust_1281,nida_2281,33,NO,Undergraduate,1,Self-Employed,Unemployed,80258.92,Rented,YES,Motorcycle,181,772,21358.26,0.94,7,1,17966.18,72704.32,84089.69,Personal,213881.54,0.37,MEDIUM
cust_1282,nida_2282,27,YES,Graduate,2,Self-Employed,Unemployed,32389.52,Owned,NO,Motorcycle,85,371,16582.73,0.19,9,1,4365.85,113966.09,47061.86,Personal,202109.59,0.56,HIGH
cust_1283,nida_2283,53,YES,Undergraduate,4,Employed,Unemployed,102403.47,Rented,YES,None,55,380,38851.66,0.53,1,2,52546.95,120509.96,63525.79,Personal,37561.07,0.57,HIGH
cust_1284,nida_2284,57,NO,Undergraduate,0,Employed,Unemployed,35694.64,Owned,NO,None,154,357,10079.92,0.87,4,3,52093.64,22530.74,62216.32,Education,140883.72,0.36,HIGH
cust_1285,nida_2285,61,YES,Post-Graduate,3,Self-Employed,Not Applicable,40587.49,Owned,NO,Motorcycle,151,680,27201.1,0.68,8,1,44003.75,101417.85,30665.47,Personal,215938.78,0.57,HIGH
cust_1286,nida_2286,59,YES,Undergraduate,0,Unemployed,Unemployed,120008.39,Owned,YES,None,28,827,3630.88,0.91,0,3,17100.2,135578.63,15681.55,Personal,123757.44,0.43,LOW
cust_1287,nida_2287,33,YES,Post-Graduate,0,Unemployed,Employed,87738.52,Owned,NO,Motorcycle,37,570,21605.83,0.69,3,2,1867.14,135516.4,90428.9,Business,117549.78,0.16,MEDIUM
cust_1288,nida_2288,35,YES,Undergraduate,4,Self-Employed,Unemployed,100603.61,Owned,YES,Motorcycle,94,784,2501.61,0.34,1,2,19506.24,39105.72,51969.5,Personal,53320.83,0.15,LOW
cust_1289,nida_2289,35,NO,Post-Graduate,4,Unemployed,Employed,125598.68,Rented,NO,Motorcycle,49,725,22260.65,0.16,3,3,32724.67,126959.8,72964.26,Business,100476.84,0.6,MEDIUM
cust_1290,nida_2290,59,NO,Graduate,1,Self-Employed,Unemployed,133205.98,Rented,YES,Motorcycle,127,726,41008.73,0.62,3,3,2909.33,44258.37,82609.86,Home,183696.28,0.15,LOW
cust_1291,nida_2291,63,NO,Graduate,3,Self-Employed,Employed,43313.69,Rented,YES,Motorcycle,53,585,48204.32,0.91,9,2,39087.15,11768.35,33019.33,Business,229441.32,0.1,MEDIUM
cust_1292,nida_2292,45,YES,Undergraduate,4,Unemployed,Employed,106034.61,Rented,YES,Motorcycle,115,426,37380.64,0.87,4,1,40371.44,44031.41,91876.06,Business,67065.49,0.32,MEDIUM
cust_1293,nida_2293,47,NO,Post-Graduate,1,Self-Employed,Unemployed,119020.68,Owned,NO,None,161,336,45086.66,0.86,8,0,10949.61,71920.2,43585.27,Home,189327.88,0.25,MEDIUM
cust_1294,nida_2294,48,YES,Undergraduate,2,Employed,Not Applicable,56856.16,Owned,NO,Motorcycle,53,304,27613.89,0.81,4,4,2520.35,194270.06,30330.72,Education,184045.22,0.42,HIGH
cust_1295,nida_2295,51,NO,Graduate,4,Employed,Unemployed,37412.82,Owned,YES,Motorcycle,107,792,39870.92,0.91,5,3,60934.89,173397.5,65769.15,Home,198592.27,0.27,MEDIUM
cust_1296,nida_2296,34,YES,Post-Graduate,2,Employed,Not Applicable,26137.89,Owned,YES,None,220,615,20812.98,0.9,4,1,13870.19,86351.91,66832.24,Business,180867.32,0.29,MEDIUM
cust_1297,nida_2297,46,YES,Graduate,1,Unemployed,Unemployed,145600.75,Rented,NO,Motorcycle,91,788,40154.41,0.07,0,3,4233.91,154271.93,70907.42,Home,129335.87,0.46,LOW
cust_1298,nida_2298,35,YES,Undergraduate,2,Employed,Unemployed,98781.8,Rented,NO,None,45,302,44597.11,0.2,1,4,14012.56,118522.99,92034.61,Education,156643.05,0.11,MEDIUM
cust_1299,nida_2299,54,YES,Post-Graduate,3,Self-Employed,Not Applicable,61309.12,Rented,YES,Car,27,555,36520.48,0.94,1,3,68391.15,74469.63,83001.32,Home,45504.25,0.56,HIGH
cust_1300,nida_2300,52,NO,Undergraduate,1,Employed,Employed,135789.52,Owned,NO,Motorcycle,105,707,2533.01,0.83,2,2,5107.34,63495.54,57100.0,Home,120554.3,0.38,LOW
cust_1301,nida_2301,59,NO,Post-Graduate,0,Self-Employed,Unemployed,145311.78,Rented,YES,Motorcycle,76,539,11483.7,0.66,8,2,41809.2,18914.5,24720.5,Home,7981.23,0.34,LOW
cust_1302,nida_2302,39,NO,Post-Graduate,0,Self-Employed,Not Applicable,121524.12,Rented,NO,Motorcycle,29,327,11610.69,0.42,9,4,38658.24,35453.41,15211.26,Business,107157.48,0.49,MEDIUM
cust_1303,nida_2303,53,NO,Post-Graduate,0,Employed,Unemployed,102689.91,Owned,NO,Motorcycle,73,594,23307.58,0.71,7,0,39051.36,128882.05,98331.42,Education,69866.46,0.42,MEDIUM
cust_1304,nida_2304,39,YES,Post-Graduate,1,Unemployed,Employed,100160.49,Rented,NO,Motorcycle,55,358,19491.61,0.37,2,1,74651.76,12994.26,47199.82,Home,246623.09,0.14,MEDIUM
cust_1305,nida_2305,59,NO,Post-Graduate,3,Employed,Unemployed,93743.87,Owned,YES,Car,192,779,22677.51,0.44,3,1,11355.09,14578.21,97301.35,Education,77103.48,0.27,LOW
cust_1306,nida_2306,37,NO,Post-Graduate,2,Unemployed,Employed,100738.82,Rented,YES,None,8,631,5683.95,0.77,3,1,19850.78,20748.2,73634.27,Personal,205576.99,0.57,MEDIUM
cust_1307,nida_2307,22,YES,Graduate,1,Unemployed,Not Applicable,20019.27,Owned,NO,None,55,797,19903.53,0.92,2,1,6241.59,20265.55,91463.71,Home,172264.17,0.53,HIGH
cust_1308,nida_2308,57,NO,Graduate,2,Employed,Unemployed,45166.45,Rented,NO,None,209,559,15063.89,0.49,7,1,55676.66,152175.56,60590.64,Home,242595.74,0.43,HIGH
cust_1309,nida_2309,42,NO,Undergraduate,0,Employed,Not Applicable,130297.46,Rented,YES,Car,192,313,33927.74,0.35,0,4,71004.08,186717.59,68002.1,Education,153297.48,0.21,MEDIUM
cust_1310,nida_2310,49,YES,Graduate,3,Employed,Not Applicable,93678.12,Owned,NO,None,48,441,30988.92,0.36,9,0,4273.92,99230.99,18315.62,Business,40051.79,0.49,MEDIUM
cust_1311,nida_2311,25,NO,Post-Graduate,4,Self-Employed,Employed,105983.81,Owned,NO,None,26,502,14056.91,0.57,5,0,14506.85,93733.45,41383.11,Business,191165.95,0.25,MEDIUM
cust_1312,nida_2312,40,NO,Undergraduate,3,Unemployed,Employed,87713.16,Rented,YES,Car,235,343,39862.07,0.13,3,2,17237.98,79477.38,5005.79,Business,132463.36,0.51,HIGH
cust_1313,nida_2313,53,YES,Post-Graduate,0,Self-Employed,Employed,129218.47,Owned,NO,None,120,358,32295.82,0.09,8,1,18911.75,136546.41,89640.75,Business,53251.69,0.58,MEDIUM
cust_1314,nida_2314,38,NO,Undergraduate,1,Employed,Unemployed,52745.65,Owned,YES,None,182,788,28313.42,0.5,2,4,47833.38,41343.02,98911.69,Home,67145.59,0.45,MEDIUM
cust_1315,nida_2315,22,YES,Post-Graduate,3,Employed,Not Applicable,125330.06,Owned,NO,None,187,368,3521.67,0.57,1,3,34502.77,121187.23,89945.74,Home,182086.39,0.56,MEDIUM
cust_1316,nida_2316,61,YES,Graduate,3,Self-Employed,Employed,126387.56,Rented,YES,None,7,534,34403.16,0.46,8,2,71717.33,175911.92,87256.46,Home,169294.72,0.44,MEDIUM
cust_1317,nida_2317,64,YES,Post-Graduate,3,Employed,Unemployed,23395.98,Owned,YES,Car,23,559,11844.56,0.05,0,2,13941.54,123144.7,89252.27,Business,134136.29,0.1,MEDIUM
cust_1318,nida_2318,38,YES,Post-Graduate,2,Employed,Not Applicable,140661.46,Rented,NO,Motorcycle,19,592,24571.84,0.79,0,4,27630.96,134505.26,18277.32,Education,183980.95,0.45,MEDIUM
cust_1319,nida_2319,31,NO,Undergraduate,4,Self-Employed,Unemployed,20672.97,Rented,YES,None,186,415,6538.38,0.88,8,2,56767.68,84978.61,38443.75,Business,117762.29,0.26,HIGH
cust_1320,nida_2320,35,NO,Undergraduate,1,Employed,Employed,38025.25,Owned,YES,None,45,815,30819.29,0.52,1,1,16513.91,36037.52,68427.32,Education,90781.26,0.47,MEDIUM
cust_1321,nida_2321,44,YES,Post-Graduate,1,Unemployed,Unemployed,138080.27,Owned,NO,Car,40,681,16796.04,0.57,9,0,28548.32,139088.75,48057.0,Business,188885.83,0.43,LOW
cust_1322,nida_2322,43,YES,Post-Graduate,4,Self-Employed,Unemployed,130120.96,Owned,NO,Motorcycle,154,308,36256.67,0.74,4,4,44937.02,5665.27,23516.16,Education,126719.11,0.58,MEDIUM
cust_1323,nida_2323,59,NO,Graduate,0,Unemployed,Unemployed,67288.6,Rented,YES,Car,195,430,45265.41,0.06,3,2,17927.85,184171.33,30356.42,Personal,115763.19,0.58,HIGH
cust_1324,nida_2324,57,NO,Graduate,4,Employed,Not Applicable,118898.97,Owned,NO,None,77,684,35314.07,0.12,0,2,35817.65,102265.17,93270.37,Business,10701.28,0.39,LOW
cust_1325,nida_2325,26,YES,Undergraduate,3,Self-Employed,Unemployed,48799.79,Owned,NO,None,51,420,31659.89,0.33,0,2,7840.15,145670.4,47032.04,Home,211077.78,0.51,HIGH
cust_1326,nida_2326,22,NO,Graduate,3,Unemployed,Not Applicable,53361.19,Owned,YES,None,179,402,19213.92,0.26,3,1,33122.56,69794.23,45265.21,Education,208764.18,0.34,HIGH
cust_1327,nida_2327,39,YES,Post-Graduate,1,Self-Employed,Not Applicable,121829.45,Rented,NO,None,94,601,33299.84,0.5,7,2,11212.87,148219.36,27996.22,Personal,241986.42,0.19,LOW
cust_1328,nida_2328,54,YES,Graduate,4,Self-Employed,Not Applicable,81703.39,Owned,YES,None,50,341,40013.41,0.66,1,2,56564.17,114201.32,61396.51,Education,145914.99,0.12,MEDIUM
cust_1329,nida_2329,63,NO,Undergraduate,4,Employed,Unemployed,104590.78,Rented,NO,Car,100,787,46064.32,0.13,0,1,24515.63,163410.43,77159.5,Business,107.19,0.26,LOW
cust_1330,nida_2330,55,NO,Graduate,2,Employed,Unemployed,59176.29,Rented,YES,Car,11,308,32279.62,0.17,8,3,24933.67,89219.5,63250.8,Business,216627.61,0.23,HIGH
cust_1331,nida_2331,53,YES,Undergraduate,0,Self-Employed,Not Applicable,142929.53,Rented,YES,Car,213,566,115.85,0.84,0,1,29716.53,141204.88,41705.26,Education,203571.81,0.54,MEDIUM
cust_1332,nida_2332,41,NO,Undergraduate,3,Unemployed,Employed,46551.96,Owned,NO,Motorcycle,54,595,34485.06,0.66,5,3,42862.76,41057.23,68191.2,Business,83383.42,0.37,MEDIUM
cust_1333,nida_2333,37,YES,Undergraduate,0,Unemployed,Employed,41885.97,Rented,YES,None,38,491,34709.84,0.66,5,3,56127.0,166752.7,41253.76,Personal,7388.43,0.47,HIGH
cust_1334,nida_2334,33,NO,Undergraduate,3,Unemployed,Employed,86531.54,Rented,YES,Car,126,687,45504.6,0.65,1,4,72239.93,105209.53,84404.75,Personal,21091.52,0.3,MEDIUM
cust_1335,nida_2335,47,YES,Undergraduate,4,Self-Employed,Not Applicable,55539.53,Rented,NO,None,235,367,13963.45,0.16,4,4,72098.25,113930.56,18753.03,Business,208547.62,0.17,MEDIUM
cust_1336,nida_2336,53,YES,Post-Graduate,4,Self-Employed,Unemployed,124305.42,Owned,YES,Car,144,727,46708.02,0.82,3,3,25955.15,180021.48,28238.56,Home,111003.67,0.54,MEDIUM
cust_1337,nida_2337,37,YES,Undergraduate,3,Self-Employed,Not Applicable,23184.29,Rented,NO,Car,232,655,16185.06,0.86,3,3,49389.98,78930.71,70465.12,Education,208549.79,0.49,HIGH
cust_1338,nida_2338,46,YES,Undergraduate,2,Unemployed,Unemployed,115341.72,Owned,NO,Motorcycle,160,831,35234.45,0.43,1,1,72015.52,133325.78,47668.14,Home,182376.36,0.56,MEDIUM
cust_1339,nida_2339,34,NO,Undergraduate,0,Unemployed,Unemployed,32182.11,Rented,NO,Car,138,567,3168.99,0.26,5,3,58285.53,183424.06,88030.02,Home,179742.57,0.41,HIGH
cust_1340,nida_2340,47,YES,Undergraduate,3,Unemployed,Unemployed,53234.63,Rented,NO,None,130,328,14522.5,0.36,3,2,11088.13,86904.09,56515.08,Home,215853.02,0.19,HIGH
cust_1341,nida_2341,23,NO,Undergraduate,3,Self-Employed,Unemployed,105052.69,Owned,NO,Motorcycle,217,435,43422.53,0.67,0,2,29760.6,47786.39,41486.35,Personal,129043.75,0.34,MEDIUM
cust_1342,nida_2342,38,YES,Post-Graduate,0,Unemployed,Employed,85655.75,Owned,YES,None,42,494,22127.34,0.65,5,1,25645.0,63146.64,63014.17,Home,134937.09,0.26,MEDIUM
cust_1343,nida_2343,47,NO,Graduate,1,Employed,Unemployed,23100.37,Owned,YES,Motorcycle,68,539,43751.01,0.94,4,0,53172.05,59069.0,64137.23,Home,106282.22,0.48,HIGH
cust_1344,nida_2344,34,YES,Post-Graduate,4,Self-Employed,Not Applicable,20110.19,Rented,NO,None,204,488,15629.57,0.13,1,0,72294.18,45145.05,70016.17,Business,220861.51,0.38,HIGH
cust_1345,nida_2345,54,NO,Graduate,0,Self-Employed,Not Applicable,56796.01,Owned,YES,Car,94,643,26350.36,0.05,2,3,1935.15,139786.87,43528.18,Personal,74754.94,0.58,HIGH
cust_1346,nida_2346,36,NO,Undergraduate,0,Self-Employed,Not Applicable,39219.03,Owned,YES,None,70,640,37783.0,0.32,3,2,36100.56,8893.92,86850.71,Business,228321.77,0.11,MEDIUM
cust_1347,nida_2347,39,YES,Graduate,2,Unemployed,Unemployed,90313.16,Owned,YES,None,202,521,9475.56,0.16,6,2,72411.24,137041.39,72043.8,Home,117793.13,0.14,MEDIUM
cust_1348,nida_2348,44,YES,Graduate,0,Unemployed,Not Applicable,78225.27,Rented,NO,Car,99,768,3272.69,0.91,4,2,15199.37,86780.38,66770.13,Home,61979.0,0.36,MEDIUM
cust_1349,nida_2349,24,YES,Graduate,0,Unemployed,Not Applicable,84751.98,Rented,NO,None,114,363,41082.35,0.26,0,1,41016.66,49476.02,68813.8,Home,189801.14,0.51,HIGH
cust_1350,nida_2350,61,NO,Post-Graduate,3,Employed,Unemployed,76647.1,Rented,YES,None,175,373,7082.56,0.32,1,4,61141.04,162235.54,14766.91,Education,110610.64,0.43,HIGH
cust_1351,nida_2351,28,YES,Undergraduate,2,Unemployed,Employed,47028.62,Rented,YES,Motorcycle,178,642,44387.5,0.19,0,1,27114.5,191642.85,27146.24,Personal,156605.6,0.57,HIGH
cust_1352,nida_2352,63,YES,Post-Graduate,4,Employed,Employed,42219.18,Rented,NO,Car,56,805,2113.02,0.07,3,1,13422.72,193874.54,97675.93,Personal,5899.06,0.52,MEDIUM
cust_1353,nida_2353,25,YES,Undergraduate,0,Self-Employed,Unemployed,118259.28,Owned,NO,None,36,837,49216.57,0.49,2,2,20426.77,177463.49,52911.68,Home,161107.42,0.49,LOW
cust_1354,nida_2354,49,YES,Graduate,2,Self-Employed,Unemployed,112159.3,Rented,NO,Car,152,564,40096.62,0.92,4,3,1041.02,106737.3,80586.47,Business,148309.43,0.27,MEDIUM
cust_1355,nida_2355,35,YES,Post-Graduate,1,Self-Employed,Unemployed,125627.8,Rented,YES,Motorcycle,47,464,37420.94,0.16,3,2,73027.28,34060.69,85874.0,Home,205557.08,0.12,LOW
cust_1356,nida_2356,22,YES,Graduate,2,Unemployed,Unemployed,140201.58,Owned,YES,Motorcycle,50,769,30438.11,0.09,4,1,43908.72,106577.75,20475.66,Personal,8979.7,0.29,LOW
cust_1357,nida_2357,22,YES,Graduate,3,Unemployed,Employed,89558.81,Rented,YES,Car,234,477,5721.8,0.89,5,0,59779.59,65670.85,67547.87,Business,232455.12,0.23,MEDIUM
cust_1358,nida_2358,24,YES,Graduate,3,Employed,Employed,103374.51,Owned,YES,Car,128,818,18913.59,0.49,1,4,71286.15,32113.39,15935.29,Home,104429.68,0.46,MEDIUM
cust_1359,nida_2359,61,YES,Graduate,3,Unemployed,Unemployed,87654.85,Owned,YES,None,198,722,12923.62,0.82,3,1,42754.31,56921.3,91513.6,Home,210683.32,0.46,MEDIUM
